"","id","nps","satisfaction","intention","explication","NbPassageKS","CaTicket","t"
"1398",326297,8,10,8,NA,1,80.75,8
"1399",326732,10,10,10,NA,32,52.64,8
"1400",327341,8,7,8,NA,6,42.8,8
"1401",327916,8,9,10,"Pour la première fois, j'ai trouvé une plante de st‚via. Merci! Par contre, ma fille a acheté un paquet de gƒteaux de la marque ''Moulin du Pivert'' avec de nombreux emballages plastiques, pas très ''écolo'' ...",5,27.13,8
"1402",328112,9,8,10,"bonjour, pour ma part jetrouve tout bien le personnel est très gentil et le rayon animalerie aussi.",3,91.44,8
"1403",328460,6,6,6,NA,4,30.55,8
"1404",328514,10,10,10,NA,7,12.99,8
"1405",328654,10,10,10,"tout va bien!",5,206.87,8
"1406",329139,10,10,10,"c'est parfait en ce qui me concerne, bien reçue et bons produits ; bon accueil aussi aux caisses",15,79.68,8
"1407",329553,10,10,10,"Botanic est ma plus favoris peppiniere!",7,86.29,8
"1408",329863,10,10,10,NA,3,100,7
"1409",329877,9,9,10,NA,5,35.17,8
"1410",330003,8,5,8,"C'est dommage qu'il manque du personnel entre 12 h et 14 h  chez botanique de jeou ce qui est désagréable pour le client mais aussi pour le peu de personnel qui est deborbe et est obligé d'abr‚g‚ les conseils",26,41.33,8
"1411",330261,NA,7,NA,NA,1,51.15,8
"1412",330337,8,5,10,NA,1,61.31,8
"1413",330979,10,10,10,NA,2,15.45,8
"1414",331179,8,8,8,NA,20,33.5,8
"1415",331187,7,5,9,"jen'arrive pas à récupérer mes bons deréduction de ma carte et c'est assez d‚plaisant comment faire?",12,51.9,8
"1416",331338,9,7,9,NA,4,27.85,8
"1417",331356,10,10,10,NA,3,10.95,8
"1418",331791,10,8,10,"Continuez comme ça, ce sera très bien...",1,39.9,8
"1419",332158,9,9,10,NA,18,79.12,8
"1420",332397,9,8,9,"Continuez à être toujours aussi aimable, accueillant et disponible",9,13.95,8
"1421",332404,10,10,10,NA,8,145.23,8
"1422",332564,10,8,10,NA,2,111.46,8
"1423",333084,10,8,10,NA,3,86.24,8
"1424",333204,8,1,10,NA,2,97.19,8
"1425",333484,10,10,10,"ras",21,74.15,8
"1426",333514,10,8,10,"suite à l'achat d'une plancha TONIO 2 feux ?jen'ai pas trouvé la housse de protection complète (desserte+ plancha)de plus pas de commande possible par le magasin!!!!!!!! pouvez-vous faire quelque chose????? merci de votre r‚ponse",8,3.1,8
"1427",335330,7,9,9,NA,2,143.97,8
"1428",335914,10,10,10,NA,2,16.9,8
"1429",335939,7,10,10,NA,6,72.3,8
"1430",336210,10,10,10,NA,16,101.06,8
"1431",336921,5,4,4,NA,2,22.75,8
"1432",337415,2,1,2,"Les prix pratiqu‚s sont prohibitifs par rapport à la concurrence en général et internet en particulier (ex: 15 ? de diff‚rence sur un sac de 15 kg royal canin j'nior et de plus jesuis livr‚ à domicile !)",11,51.74,8
"1433",337737,8,8,8,NA,5,-15,8
"1434",337788,10,8,10,NA,28,41.38,8
"1435",337844,10,10,10,NA,18,70.65,8
"1436",338607,8,7,6,NA,8,27.21,8
"1437",338726,10,10,10,NA,11,39.95,8
"1438",339143,9,9,9,NA,6,142.42,8
"1439",339259,10,9,10,NA,1,71.88,8
"1440",339979,10,9,10,NA,9,29.21,16
"1441",340388,10,10,10,NA,7,149.05,7
"1442",340412,4,4,4,NA,9,54.85,8
"1443",340434,10,8,10,NA,21,120.2,7
"1444",340631,6,5,6,NA,7,176.71,8
"1445",341006,9,9,8,NA,1,122.57,7
"1446",341018,7,8,6,NA,3,34.1,7
"1447",341542,6,6,8,NA,7,51.39,7
"1448",342638,9,9,9,NA,1,113.56,8
"1449",344233,10,10,10,NA,5,22.27,8
"1450",344617,8,8,9,NA,8,101,8
"1451",344745,10,10,10,NA,10,79.56,12
"1452",344938,7,8,10,NA,13,20.45,8
"1453",345010,7,6,7,NA,6,75.21,8
"1454",345273,10,10,10,NA,4,97.29,12
"1455",345320,9,10,10,NA,10,67.5,12
"1456",345367,9,8,8,NA,3,81.27,8
"1457",345443,10,10,10,"Continuez comme maintenant surtout ne changez rien (magasin de La Seyne s/mer) concept boutique = très bien, et personnel en rayon et en caisse = très sympathiques et efficaces",15,58.47,12
"1458",345559,10,10,10,NA,8,11.94,12
"1459",345965,10,10,10,"Très bon accueil et bonne idée les accessoires pour terrarium.",18,19.8,12
"1460",346261,10,10,10,NA,7,85,12
"1461",346825,8,6,8,"pas assez de prix intéressant et pas assez d'offres avec carte fidélité - certain prix sont trop cher pas rapport au même article en grandes surfaces. cordialement",7,17.9,12
"1462",347679,8,8,8,"L'amabilité de certains des vendeur(se)s laissent à d‚sirer. On a souvent l'impression de les gêner.",9,54.17,8
"1463",348045,8,8,10,NA,6,20.33,8
"1464",348179,9,9,10,"AUGMENTER LES POINTS CADEAUX",4,61,8
"1465",348947,10,9,10,NA,8,49.38,8
"1466",349486,8,1,10,NA,14,31.45,8
"1467",349568,8,8,10,NA,14,53.45,8
"1468",350345,10,8,10,"j'ai demande 3 fois un changement de l'orthographe de mon nom. Cela n'a j'mais ete pris en compte. Connexion au site internet impossible avec mes identifiants.",5,65.8,8
"1469",350347,9,10,10,NA,4,19.88,11
"1470",350467,8,6,9,NA,9,2.95,11
"1471",350636,2,3,7,NA,18,17.37,8
"1472",350796,NA,10,NA,NA,38,25.75,8
"1473",351703,10,10,10,NA,3,53.09,9
"1474",352244,10,10,10,NA,5,9.95,13
"1475",354020,7,7,8,NA,16,34.96,11
"1476",354110,7,7,10,NA,15,20.2,11
"1477",354119,10,10,10,NA,8,119.75,8
"1478",354124,9,10,9,NA,2,113.53,8
"1479",355078,9,9,9,NA,3,123.89,8
"1480",355171,10,10,10,"Personnel sympa et surtout une jardinerie super propre ,bien entretenue , et produits bien présentes  ce qui doit être j'en doute pas un travaille de longue haleine.",8,427.05,12
"1481",355294,5,7,6,"Bons produits mais  tout est très cher",3,52.87,8
"1482",355371,NA,8,10,NA,6,14.5,8
"1483",355388,10,10,10,NA,9,58.53,12
"1484",355459,10,10,10,NA,19,37.44,8
"1485",355512,6,10,6,"vous avez du tres beaux mais en plantes vous êtes très cher. La même plante chez auchan 24,90 et chez vous plus de 59 euros",7,282.28,12
"1486",355819,7,9,9,"Pas de gros conditionnements sur engrais,corne, sang ... ==> prix plus élevés Les végétauxx sont de bonne qualité mais trouvables sans n'importe quelle jardinerie. j'habite Toulon et j'aimerai trouver plus de végétauxx tropicaux acclimatables",9,76.86,12
"1487",356072,10,10,10,NA,7,7.95,11
"1488",356122,10,10,10,NA,8,45.15,9
"1489",356130,10,9,10,NA,8,96.72,11
"1490",356569,10,9,10,NA,6,69.65,8
"1491",356728,9,9,10,"des marquages au sol sur le parking, ils sont tout effac‚s",35,4.3,12
"1492",356928,5,10,6,NA,9,13.9,8
"1493",357108,9,8,9,NA,4,53.89,11
"1494",357167,8,8,8,NA,7,108.36,11
"1495",357262,9,8,10,NA,19,50.31,8
"1496",357395,9,10,9,NA,12,55.94,11
"1497",357475,10,9,10,NA,35,39.95,8
"1498",357623,10,10,10,NA,3,22.2,11
"1499",358023,10,8,10,"D‚cue car le magazine propose dans une pub recue depuis quelques jours n'etait pas arrive en magasin .",12,51.82,12
"1500",358057,9,8,10,NA,10,4.59,12
"1501",358161,10,7,10,NA,10,16.58,12
"1502",358199,10,10,10,NA,9,94.01,9
"1503",358481,7,6,7,"une remarque concernant les paiements par chèque : le fait d'accepter en dessous de 50,00 euros jetrouve ça pas acceptable",11,5.9,9
"1504",358522,10,10,10,NA,12,10.74,11
"1505",358679,NA,8,NA,NA,1,70.8,8
"1506",359507,6,5,9,NA,9,105.29,12
"1507",359742,7,7,8,NA,9,43.32,11
"1508",359914,10,10,10,"Personnel toujours très agréable, à l'écoute, prêt à vous conseiller et vous guider dans votre choix. Merci.",7,32.09,11
"1509",360212,10,10,10,NA,5,147.74,11
"1510",360662,9,10,9,NA,4,13.79,11
"1511",361713,3,4,5,"la garantie sur l'achat de poissons est bien trop courte .j'ai acheté un b‚ta haut de game .....il n'a tenu que trois semaines",2,6.9,11
"1512",361950,9,9,9,"rien a signaler",4,137.13,11
"1513",362678,10,10,10,NA,22,64.22,8
"1514",362725,8,9,10,"un meilleur entretien des plantes d'intérieur (arrosage et nettoyage)",22,191.37,11
"1515",362794,10,10,10,NA,22,67.14,11
"1516",363007,10,9,10,NA,14,108.48,11
"1517",363086,10,10,10,NA,12,4.99,8
"1518",363398,10,10,10,NA,14,15.6,9
"1519",364054,10,10,10,NA,2,20.97,11
"1520",364433,10,9,10,NA,11,90,11
"1521",364547,6,6,7,NA,7,19.55,8
"1522",364549,10,10,10,NA,13,68.55,11
"1523",364615,8,10,8,"Petite gêne au Botanic de La Seyne : il n'y a plus de toilettes depuis des mois. Ce qui pose quelques pb pour les hommes de mon ƒge et sans doute d'autres personnes qui ‚courtent leur passage dans votre magasin ... par force !!! Salutations MBB",31,113.33,11
"1524",365113,10,9,10,"jesuis une fidèle cliente depuis une dizaine d'années, j'ai vu l'‚volution de votre magasin le seul b‚mol les prix autrement j'aime tout et chez moi Botanic est bien représent‚",4,85.85,11
"1525",365404,9,9,9,NA,15,24.72,11
"1526",365968,7,5,7,NA,6,20.97,11
"1527",366379,9,9,9,NA,4,13.45,11
"1528",366456,10,9,10,NA,6,11.5,11
"1529",366730,9,8,9,NA,15,39,11
"1530",367175,6,5,7,"Avoir une politique des prix plus agressive sans n‚gliger une production bio et  respectueuse de la nature. jene suis pas s–re que de faire magasin bio de produit frais soit une bonne chose. jevais chez botanic en tant que pepinieriste et non comme",7,80.43,9
"1531",367177,9,10,10,"j'ai été très bien conseill‚e",6,59.81,10
"1532",367530,8,8,8,NA,12,54.65,8
"1533",368013,3,2,7,NA,19,28.39,9
"1534",368060,10,10,10,"j'ste un point : jene peux pas profiter assez souvent de vos actions, voire des promotions, n'habitant plus à proximit‚ du magasin, et ces actions étant souvent de très courte dur‚e",11,57,9
"1535",368293,10,10,10,NA,16,74.9,11
"1536",368437,10,10,10,"La fidélité n'est pas suffisamment r‚compens‚e",15,57.2,9
"1537",368448,9,7,9,NA,11,66.55,11
"1538",368769,8,10,10,NA,4,136.45,11
"1539",369067,9,8,9,"jetrouve les prix particulièrement élevés..",9,113.63,11
"1540",369262,7,8,8,"vendeurs peu disponibles",5,93.12,9
"1541",369427,6,7,10,NA,29,29.05,11
"1542",369767,5,8,9,"j'en profite pour vous demander de noter mon changement d'adresse email Avant : philippe.blanchard@euralis.fr Maintenant : phph.blanchard@gmail.com MERCI",6,121.09,9
"1543",369822,6,7,7,"Les questionnaires sans faute d'orthographe, c'est mieux !!!",14,65.4,11
"1544",369947,10,10,8,"jen'ai plus de pub depuis fin 2013 avec ma carte botanic jene reçois plus de bon pour 50euros  acheté est ce normal merci",14,39.8,12
"1545",370091,8,8,10,NA,7,53.9,11
"1546",370121,10,7,10,"On voudrait toujours davantage .... Mais c'est bien de feuilleter vos magasines cela permet de trouver ce qu'on pas vu  et de revenir",3,144.86,11
"1547",370356,10,10,10,NA,21,132.81,9
"1548",370467,8,8,8,NA,5,123.19,11
"1549",370686,8,5,7,NA,1,18.98,8
"1550",371071,10,10,10,NA,17,160.67,8
"1551",371273,9,7,10,NA,5,12.23,10
"1552",371496,8,8,10,NA,6,7.13,11
"1553",371528,10,10,10,NA,2,35.77,9
"1554",371709,9,7,8,"attente en caisse",6,12.5,9
"1555",371976,10,10,10,NA,5,27.9,10
"1556",372095,10,9,10,"j'appécie beaucoup votre magasin et la diversit‚ et la qualité de vos produits. Toutefois, vous envoyez un coupon de fidélité par internet. Pourquoi ne pas d‚falquer directement à la caisse les ""avoirs"" collect‚s ? Ce serait + sympa et + simple.",6,31.5,10
"1557",372663,8,8,8,NA,12,56.78,9
"1558",372812,5,3,4,"Manque de personnel. En apparence personnel peu qualifi‚. Exemple: sur la même plante, deux avis diam‚tralement oppos‚s.",10,11.15,10
"1559",373156,NA,8,8,NA,8,11.8,11
"1560",373189,8,8,8,NA,5,16.7,9
"1561",373237,8,7,8,NA,9,7.1,11
"1562",373386,8,8,10,"Embauchez du personnel, 2 a 3 personnes en plus ....",5,47.61,8
"1563",373628,9,NA,9,NA,4,31.7,8
"1564",373932,8,8,7,NA,8,151.27,9
"1565",374001,9,9,10,NA,13,10.55,10
"1566",374304,7,7,9,"développer les outils pour le bois svp",14,23.65,11
"1567",374354,5,6,7,NA,2,119.69,9
"1568",374650,7,7,7,"Les prix sont peu comp‚titifs et ""‚litistes""... Botanic a encore des efforts à faire, la concurrence online arrive avec des prix beaucoup plus bas.",6,67.94,11
"1569",374686,8,8,8,NA,7,-55.7,8
"1570",374760,9,9,9,NA,14,15.5,11
"1571",375214,9,7,9,NA,16,195.64,10
"1572",375345,10,10,10,NA,3,341.66,8
"1573",375398,8,8,9,NA,10,88.99,10
"1574",375444,7,4,10,"Très déçue par le magasin de Sallanches et par son personnel. Habitu‚e au magasin de Metz-Tessy (hélas à 80 kms de chez moi), mais ou jeme rends avec plaisir pour l'accueil et l'ambiance - générale.",13,-5.35,9
"1575",375558,10,7,10,"Bonjour, Les caisses du magasin de metz tessy sont vraiment mal agenc‚es.",3,90.51,9
"1576",375688,9,9,10,NA,8,26.9,10
"1577",375969,10,10,10,"Merci à Botanic (Nevers). Tout ce qui correspond à nos valeurs est respect‚ ; ce qui correspond à nos attentes est idéal et le personnel est à l'écoute avec de bons et j'dicieux conseils. Le prix est un peu élevé, mais beaucoup de made in France !",11,173.03,9
"1578",376247,8,8,8,NA,5,18.97,9
"1579",376294,10,10,10,NA,8,50.9,9
"1580",376317,10,10,10,NA,10,48.99,11
"1581",377003,4,2,3,"Le couvercle de plancha lemarquier expos‚ en magasin est un ancien mod‚le .j'ai du confirmer par le fabricant car pas eu satisfaction chez Botanic.  Plancha acheter en fin de saison ne comport‚ pas tout les ‚lements d'origine.",6,-42.42,8
"1582",377813,10,9,10,NA,4,339.3,9
"1583",378109,7,8,8,NA,7,31.3,9
"1584",378678,10,8,9,NA,13,128.96,8
"1585",379079,8,8,9,NA,12,12.31,9
"1586",379440,10,10,10,"jevais plusieurs fois par semaine chez botanic avec plaisir d'autant plus qu'il y a maintenant de l'alimentation ! Mais j'ai du aller chez un concurrent pour trouver du d‚broussaillant efficace, pas écologique d'accord mais plus efficace",38,73.14,13
"1587",379962,10,10,10,NA,14,91.88,8
"1588",380429,9,8,9,NA,6,87.39,9
"1589",380884,9,8,10,NA,11,71.75,9
"1590",380958,5,5,4,NA,7,33.9,9
"1591",381099,10,10,10,NA,9,79.1,9
"1592",381788,10,9,10,"Il manque parfois des prix...et faut donc chercher quelqu'un!",8,19.14,8
"1593",382091,8,9,9,NA,4,91.63,9
"1594",382392,8,8,9,NA,49,9.1,9
"1595",383006,10,10,10,"Que la carte soit gratuite les gens la prendrait plus facilement",4,10.3,9
"1596",384646,5,4,5,"jen'ai pas retrouvé toutes les variétés que jecherchais",1,28,8
"1597",384870,10,10,10,NA,11,15.4,8
"1598",385204,10,9,10,"Peu de caisses ouvertes",8,24.92,9
"1599",385783,10,10,10,"tout est parfait",6,39.59,9
"1600",385882,10,10,10,"jeregrette que nous ne puissions plus accumuler les points comme avant. les bons d'achats""offerts"" devant être utilis‚s dans un délai relativement court on les ""perd"" souvent surtout quand ils nous sont proposés sur la messagerie internet.",28,48.9,9
"1601",386079,5,4,8,NA,3,7.55,9
"1602",386117,NA,5,NA,NA,9,61.75,9
"1603",386232,10,8,10,NA,8,61.34,8
"1604",387152,10,9,10,NA,20,16.95,9
"1605",387297,10,9,10,NA,8,152.4,9
"1606",388323,8,8,8,"Dans les rayons pour la toilette et la  beaut‚, la gamme  des produits  ( marques (Cattier etc...) n'est pas assez complète .",24,70.25,9
"1607",388365,10,10,10,NA,1,156.7,9
"1608",389305,8,5,8,"vos prix le30.04.14 balconnière corsica acheté 18.50 trouvé dans une autre jardinerie à 13.50 !",8,64.4,8
"1609",389413,10,8,8,NA,4,98.53,8
"1610",391643,10,10,10,NA,3,153.63,8
"1611",391696,10,10,10,NA,12,32.67,8
"1612",391775,10,10,10,NA,12,59.48,8
"1613",392213,1,1,1,NA,8,12.3,8
"1614",392779,10,9,10,NA,9,34.61,8
"1615",393209,10,10,10,NA,4,83.94,9
"1616",393961,10,8,10,NA,3,220.04,8
"1617",393976,10,8,10,"Accueil toujours très agréable par l'ensemble de votre personnel. Très disponible pour conseiller. Mais certains prix très élevés (sac de terreau de 5L : 6euros par exemple). Du coup, les achats personnels sont souvent limit‚s aux promotions.",6,89.05,9
"1618",393981,4,NA,7,"Le prix de vos articles est souvent plus élevéque dans d'autres points de vente et les végétauxx pas toujours de très bonne qualité",10,34.52,9
"1619",394493,7,4,6,NA,32,35.42,9
"1620",395577,8,7,9,NA,8,306.49,9
"1621",395754,10,10,NA,NA,9,32.79,8
"1622",396281,10,3,10,"j'avais acheter une azal‚e qui fleurie 3 fois il y a trois 3 chez vous et ma dernière visite avez pour but d'en racheter 3 autres mais à cause de mauvaises ventes sur ce produit, il n'y en avait pas, c'est dommage.",8,86.76,9
"1623",396407,10,10,10,NA,8,55.05,9
"1624",397356,9,9,9,NA,5,59.9,9
"1625",397368,3,4,5,"‚tape 3 du questionnaire corrigez la faute d'orthographe du verbe recommander et pas recommender !!! concernant les prix dans le magasin ils sont excessifs par rapport a la qualité surtout pour les poissons jeles achète donc ailleurs ou ils vivent..",4,29.92,8
"1626",397498,10,9,10,NA,10,62.93,12
"1627",398032,8,7,8,NA,7,105.45,8
"1628",399561,7,8,7,NA,1,187.28,8
"1629",400064,7,8,9,NA,17,44.15,8
"1630",400067,7,5,7,"lorsque les fleurs en pots sont vendues par panier de 6; elles sont toutes semblables, serai-il possible d'avoir des lots de différentes sortes? ex: panier de 6 ?illets d'inde avec 2 ?illets jounes, 2oeillets sombres, 2 ?illets orange.",6,20.1,8
"1631",400173,10,10,10,NA,9,263.65,9
"1632",400538,8,9,10,"Pas assez de caisse dans le magasin, l'attente s'avère souvent longue ... manque les prix sur pas mal d'articles ...",15,51.3,9
"1633",400724,10,10,10,NA,14,53.44,13
"1634",401022,8,8,8,NA,10,89.63,13
"1635",401331,9,9,9,NA,10,89.5,9
"1636",401332,10,8,10,NA,8,102.3,8
"1637",402971,9,10,10,NA,7,3.76,9
"1638",403332,10,9,10,"magasin tres propre et agreable un peu cher tout de meme",12,25.19,8
"1639",404305,8,10,8,NA,5,43.95,13
"1640",404328,10,9,10,"jepr‚fèrais votre ancien système de cadeaux, selon le nombre de points",19,5.06,13
"1641",404422,10,10,10,NA,12,23.11,13
"1642",404428,9,7,9,"les prix sont un peu élevés",23,15.15,13
"1643",404568,8,9,8,NA,6,56.1,12
"1644",404813,10,9,10,NA,17,306.71,11
"1645",404843,10,10,10,NA,26,107.65,12
"1646",404923,10,10,10,NA,10,48.59,12
"1647",405311,10,10,10,NA,17,19.72,11
"1648",405955,10,NA,10,"Personnel très accueillant",9,42.62,8
"1649",406110,9,10,9,"j'ai découvert le nouveau rayon d'aliments sans gluten et c'est super.",3,78.55,8
"1650",406493,10,10,10,NA,9,48.79,8
"1651",406507,10,10,10,NA,31,98.2,8
"1652",406553,8,10,10,"Il y a des erreurs de coloris par rapport à l'affichage ‚tiquette sur les plantes.",11,19.89,8
"1653",406716,8,9,10,NA,10,49.19,8
"1654",406953,5,10,10,NA,3,59.9,8
"1655",407593,10,9,10,NA,8,33.85,8
"1656",407832,10,10,10,NA,8,56.4,8
"1657",407863,10,10,10,NA,11,56.3,8
"1658",408036,8,7,8,NA,8,85.8,8
"1659",408242,7,6,8,NA,16,51.45,8
"1660",408813,10,10,10,NA,5,82.19,8
"1661",408976,9,9,10,NA,11,90.93,8
"1662",409582,10,9,10,"2 magasins disponibles mais à 70kms, un peu loin surtout l'hiver",11,78.45,8
"1663",409757,10,10,10,NA,9,24.6,8
"1664",409762,10,9,10,NA,9,3.5,8
"1665",409803,10,10,10,NA,7,68.27,8
"1666",410317,9,8,10,NA,12,126.06,8
"1667",410477,10,10,10,NA,5,79.5,8
"1668",410580,8,8,10,NA,4,29.49,8
"1669",411004,9,9,9,NA,15,82.97,7
"1670",412158,10,8,10,"Personnel très sympa et compétent. Ne changez rien !",5,9.6,8
"1671",413317,9,9,9,"Pas de remarques particulières par contre si vous pouviez ‚viter la  faute d'orthographe dans la question nø1 ce serait parfait : recommANder.",10,51.85,8
"1672",413990,10,10,10,NA,29,16.68,8
"1673",414189,8,9,9,"Le personnel est qualifi‚ et avenant. Pour moi, le premier service est là. Attention, sur certains articles - de qualité certes - le niveau prix reste parfois élevé. C'est une chose que jedis lorsque jeconseille votre magasin sur certains produits.",15,233.6,8
"1674",414685,9,9,9,NA,7,48.27,8
"1675",414812,10,10,10,NA,28,22.4,8
"1676",414991,7,4,10,"jecherchais des bacs à plantes avec r‚serve pour extérieur. j'en avais acheté chez vous il y a qqs années, mais vous n'en faites plus, c'est bien dommage. jevais dans votre magasin car vous êtes le seul à faire uniquement du ""bio"".",6,54.45,11
